place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
5,1,ELITE PATCH(C193),C Y Ho,K W Lui,133,1136,1,4-1/2,"12                                                            

11                                                            

5",1:09.22,6.8,10(630),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/05/03
6,12,ZERO HEDGE(A221),M Chadwick,J Size,119,1131,5,6,"7                                                            

7                                                            

6",1:09.45,17,10(630),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/05/03
7,7,JUST NOT LISTENING(B192),J Moreira,J Moore,125,1221,10,6-1/2,"6                                                            

5                                                            

7",1:09.55,5.3,10(630),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/05/03
8,6,COBY OPPA(C192),K Teetan,F C Lor,125,1052,11,8-1/4,"1                                                            

2                                                            

8",1:09.83,19,10(630),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/05/03
9,10,FLYING SWORD(C463),Z Purton,A S Cruz,120,1043,4,9-1/4,"9                                                            

10                                                            

9",1:09.96,4.7,10(630),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/05/03
10,11,GRATWICK(B110),M L Yeung,T P Yung,120,1241,2,10-1/4,"5                                                            

3                                                            

10",1:10.14,49,10(630),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/05/03
11,9,MOST BEAUTIFUL(A022),K H Chan,C S Shum,114,1161,8,10-1/4,"4                                                            

8                                                            

11",1:10.15,44,10(630),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/05/03
12,5,HEART CONQUERED(D174),N Callan,R Gibson,126,1237,9,21-1/4,"3                                                            

4                                                            

12",1:11.90,31,10(630),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/05/03
1,3,BEAUTY SPIRIT(B409),N Callan,A S Cruz,127,1280,3,-,"3                                                            

3                                                            

4                                                            

1",1:21.43,6.5,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
2,7,HELLO BEAUTY(B410),K H Chan,J Moore,117,1154,10,1-1/4,"2                                                            

2                                                            

2                                                            

2",1:21.61,7.9,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
3,9,ULTIMATE GLORY(S235),B Shinn,K L Man,122,1271,1,1-3/4,"8                                                            

6                                                            

6                                                            

3",1:21.70,38,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
4,6,PRIVATE ROCKET(C367),A Hamelin,D J Whyte,125,1094,9,2,"5                                                            

5                                                            

5                                                            

4",1:21.74,12,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
5,2,GUY DRAGON(B377),K Teetan,W Y So,129,1157,11,4,"10                                                            

9                                                            

10                                                            

5",1:22.05,18,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
6,1,RACING FIGHTER(B285),Z Purton,C H Yip,133,1183,12,4,"4                                                            

4                                                            

3                                                            

6",1:22.06,10,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
7,13,EMERALD SPUR(B258),C Y Ho,P F Yiu,116,1164,6,4-1/4,"7                                                            

7                                                            

7                                                            

7",1:22.10,7.2,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
8,11,THUNDER STOMP(V279),C Wong,Y S Tsui,114,1195,14,5-1/4,"1                                                            

1                                                            

1                                                            

8",1:22.28,201,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
9,5,EVERYONE'S JOY(C225),C Schofield,F C Lor,125,1149,2,5-1/2,"9                                                            

11                                                            

11                                                            

9",1:22.29,6.4,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
10,10,JUNEAU PARK(D052),J Moreira,J Size,119,1263,5,5-3/4,"11                                                            

10                                                            

9                                                            

10",1:22.36,4.1,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
11,12,STREET SCREAM(D234),M Chadwick,D J Hall,118,1184,4,8,"6                                                            

8                                                            

8                                                            

11",1:22.71,105,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
12,14,EZRA(C056),V Borges,A T Millard,115,1113,7,9-3/4,"13                                                            

12                                                            

14                                                            

12",1:22.97,10,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
13,4,FUN LEGEND(D339),M F Poon,R Gibson,124,1023,13,10-1/4,"14                                                            

14                                                            

13                                                            

13",1:23.05,172,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
14,8,PURE LEGEND(D237),K C Leung,C Fownes,122,1121,8,10-1/4,"12                                                            

13                                                            

12                                                            

14",1:23.06,45,11(631),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/03
1,2,LORIZ(C036),Z Purton,P F Yiu,131,1227,4,-,"3                                                            

3                                                            

1",1:10.02,2,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
2,8,ALL BEST FRIENDS(A217),K Teetan,K L Man,123,1077,5,1,"5                                                            

6                                                            

2",1:10.17,5.2,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
3,3,MONKEY JEWELLERY(B378),J Moreira,J Size,131,1093,6,1-1/2,"4                                                            

4                                                            

3",1:10.24,6.1,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
4,12,MULTIMAX(T129),H T Mo,L Ho,111,1191,3,1-3/4,"2                                                            

2                                                            

4",1:10.30,41,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
5,7,THIS IS CHARISMA(D102),C Y Ho,K W Lui,124,1109,7,2-3/4,"9                                                            

8                                                            

5",1:10.44,15,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
6,5,NOBLE DESIRE(C540),A Hamelin,D J Whyte,126,1073,11,3,"11                                                            

10                                                            

6",1:10.51,28,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
7,1,SUPER LUCKY(A251),N Callan,C Fownes,133,1198,12,3-1/2,"10                                                            

11                                                            

7",1:10.56,14,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
8,11,VICTORY FOR ALL(C342),C Wong,Y S Tsui,114,999,10,3-1/2,"6                                                            

5                                                            

8",1:10.58,33,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
9,6,SHANGHAI LAD(C396),M L Yeung,T P Yung,125,1053,2,3-3/4,"7                                                            

7                                                            

9",1:10.61,151,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
10,4,GOKO(A270),T H So,C H Yip,127,1294,1,4-1/4,"1                                                            

1                                                            

10",1:10.68,19,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
11,10,FOR FUN'S SAKE(D242),V Borges,J Moore,122,1038,9,4-1/4,"12                                                            

12                                                            

11",1:10.71,17,1(632),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Happy Valley,2020/05/06
